"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SN_02_DOA_ASSET_DIST_DESC","SN_02_DOA_ASSET_DIST_DATE","SN_02_DOA_ASSET_DIST_FMV","SN_02_DOA_ASSET_DIST_FMV_METHOD","SN_02_DOA_RECIP_EIN","SN_02_DOA_RECIP_IRC_SECTION","SN_02_DOA_RECIP_NAME_ORG_L1","SN_02_DOA_RECIP_ADDR_L1","SN_02_DOA_RECIP_ADDR_CITY.","SN_02_DOA_RECIP_ADDR_STATE","SN_02_DOA_RECIP_ADDR_ZIP","SN_02_DOA_RECIP_NAME_PERS","SN_02_DOA_RECIP_ADDR_L2","SN_02_DOA_RECIP_ADDR_CNTR","SN_02_DOA_RECIP_NAME_ORG_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911379349300406","251124211","THE INDUSTRIAL TRUCK ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911379349300406_public.xml","DECREASE IN NET ASSETS DUE TO INCREASE IN SALARIES AND MEETING EXPENSES.","2018-12-31","161817","AMOUNT OF EXPENDITURE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930589349200538","421103036","COLLINS ACTIVE SENIOR HOUSING LTD","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930589349200538_public.xml","LAND AND BUILDING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349305059","010888847","BETHEL TOWERS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349305059_public.xml","FIXED ASSETS OF BETHEL TOWER APARTMENTS","2018-07-13","1800000","INDEPENDENT APPRAISAL","822365786","LIMITED PARTNERSHIP","TBG BETHEL TOWERS I LP","6780 ROSWELL ROAD SUITE 200","ATLANTA","GA","30328",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202033219349208288","043005562","REVERE LEAGUE FOR SPECIAL NEEDS INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202033219349208288_public.xml","MISAPPROPRIATION OF FUNDS","2019-12-31","23403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489","383239057","Crittenton Cancer Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489_public.xml","Building","2017-06-30","12442600","Book Value","381359247","501c3",NA,"1101 W University Dr","Rochester","MI","48307","Crittenton Hospital Medical Center",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489","383239057","Crittenton Cancer Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489_public.xml","Land Improvements","2017-06-30","266285","Book Value","381359247","501c3",NA,"1101 W University Dr","Rochester","MI","48307","Crittenton Hospital Medical Center",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489","383239057","Crittenton Cancer Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489_public.xml","Accounts Receivable - Rent","2017-06-30","89513","Book Value","381359247","501c3",NA,"1101 W University Dr","Rochester","MI","48307","Crittenton Hospital Medical Center",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489","383239057","Crittenton Cancer Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489_public.xml","Equipment","2017-06-30","48107","Book Value","381359247","501c3",NA,"1101 W University Dr","Rochester","MI","48307","Crittenton Hospital Medical Center",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489","383239057","Crittenton Cancer Center","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041339349302489_public.xml","Prepaid Taxes","2017-06-30","3004","Book Value","371359247","501c3",NA,"1101 W University Dr","Rochester","MI","48307","Crittenton Hospital Medical Center",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349304453","030429765","THE ROSE & JACK ORLOFF CENTRAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349304453_public.xml","CASH AND EQUIVALENTS","2019-07-01","292520","MARKET",NA,"501(C)(3)","JEWISH FEDERATION OF BROWARD COUNTY","5890 S PINE ISLAND ROAD","DAVIE","FL","33328",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349304453","030429765","THE ROSE & JACK ORLOFF CENTRAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031359349304453_public.xml","INVESTMENTS AT UJC","2019-07-01","1739078","MARKET",NA,"501(C)(3)","JEWISH FEDERATION OF BROWARD COUNTY","5890 S PINE ISLAND ROAD","DAVIE","FL","33328",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903059349300000","351903507","AMELIA BROWN FRAZIER REHAB CTR INC BOARD DIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903059349300000_public.xml","LAND & BUILDING","2018-06-28","21400000","BOOK VALUE","050602943","LLC",NA,"4600 LENA DR","MECHANICSBURG","PA","17055","VIBRA REHABILITATION HOSP OF SO IND",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903059349300000","351903507","AMELIA BROWN FRAZIER REHAB CTR INC BOARD DIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903059349300000_public.xml","PERSONAL PROPERTY","2018-06-28","600000","BOOK VALUE","050602943","LLC",NA,"4600 LENA DR","MECHANICSBURG","PA","17055","VIBRA REHABILITATION HOSP OF SO IND",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912199349301001","431832367","KCT INTERMODAL TRANSPORTATION CORPORATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912199349301001_public.xml","FINAL BOND PAYMENT","2018-08-01","7158186","CASH","440194180","CORPORATION",NA,"928 GRAND AVENUE 13TH FLOOR","KANSAS CITY","MO","64106","UMB BANK CORPORATE TRUST DEPARTMENT",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349303835","237132240","INTERNATIONAL SOFTBALL FEDERATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349303835_public.xml","TRANSFER OF ASSETS","2018-04-13","500000",NA,NA,NA,NA,"MAISON DU SPORT INTERNATIONAL","LAUSANNE","LAUSANNE",NA,"WORLD BASEBALLSOFTBALL CONFEDERATIO","AVENUE DE RHODANIE 54 1007","SZ",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349303835","237132240","INTERNATIONAL SOFTBALL FEDERATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349303835_public.xml","TRANSFER OF ASSETS","2018-07-10","1000000",NA,NA,NA,NA,"MAISON DU SPORT INTERNATIONAL","LAUSANNE","LAUSANNE",NA,"WORLD BASEBALLSOFTBALL CONFEDERATIO","AVENUE DE RHODANIE 54 1007","SZ",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349303835","237132240","INTERNATIONAL SOFTBALL FEDERATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349303835_public.xml","TRANSFER OF ASSETS","2018-07-13","1000000",NA,NA,NA,NA,"MAISON DU SPORT INTERNATIONAL","LAUSANNE","LAUSANNE",NA,"WORLD BASEBALLSOFTBALL CONFEDERATIO","AVENUE DE RHODANIE 54 1007","SZ",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349303483","431808105","RACHEL HOUSE PREGNANCY RESOURCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349303483_public.xml","320 NE TUDOR RD","2018-01-31","257500","FMV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304193","752758892","GROWER'S SQUARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031969349304193_public.xml","Cash Distribution to Shareholder",NA,"41000","CASH","886021338","401(A)",NA,"1701 Pennsylvania AVE Washington D","Washington DC","DC","20006","PUBLIC EMPLOYEES'RETIREMENT SYSTEM",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349201944","237101858","LUBBOCK BOYS' & GIRLS' CLUB CAPITAL","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041359349201944_public.xml","TRANSFERRED $80,258 TO SUPPORTED ORGANIZATION ON MARCH 29,2019","2019-03-29","80258","CASH","751037228","501(C)(3)","LUBBOCK BOYS & GIRLS CLUB INC","3221 59TH STREET","LUBBOCK","TX","79413",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932759349200438","431753043","CARDINAL GIBBONS HOME ASSOCIATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932759349200438_public.xml","Building - Marble Shop","2018-03-09","30000","Sales Price",NA,"Individuals","Scott & Tara Russell","734 East Booneslick Rd","Truesdale","MO","63380",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349201133","910418860","SPOKANE COUNTRY CLUB","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349201133_public.xml","CASH","2019-06-26","9941","CASH",NA,"N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030169349300738","870407271","DIXIE WORKSHOPS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030169349300738_public.xml","ALL FIXED ASSETS","2019-04-30","43100","PURCHASE",NA,"501(C)(3)","RISE INC","170 S MALL DR","ST GEORGE","UT","84790",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030169349300738","870407271","DIXIE WORKSHOPS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030169349300738_public.xml","GOODWILL","2019-04-30","81900","PURCHASE",NA,"501(C)(3)","RISE INC","170 S MALL DR","ST GEORGE","UT","84790",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001699349200200","364636828","Intersect Fund Corp","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001699349200200_public.xml","Loans Receivable","2018-09-01","138045","Book value net of loan loss reserve","113317234","501c3","Accion East Inc","80 Maiden Lane","New York","NY","10038",NA,"903",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921919349300112","650326517","American Nicaraguan Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921919349300112_public.xml","INVENTORY","2018-12-31","15368631","BOOK VALUE",NA,NA,NA,NA,NA,NA,NA,"SEE STATEMENT",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349305549","046014221","THE BLANDFORD CLUB","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349305549_public.xml","LAND, BUILDINGS AND EQUIPMENT","2019-04-05","200000","APPRAISAL","834174339","LLC","BCC REALTY LLC","17 NORTH STREET","BLANDFORD","MA","01008",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349200600","542065985","Adopt Abroad Incorporated","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901499349200600_public.xml","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922759349301417","455446357","TRAVIS ACADEMY OF FINE ARTS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922759349301417_public.xml","BUILDING & LAND","2018-12-26","1500000","REALTOR","832683426","LLC","SPEED RACER LLC","1455 W MAGNOLIA STE 305","FORT WORTH","TX","76104",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349301033","471713790","JEWISH LEARNING EXPERIENCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032279349301033_public.xml","CASH","2019-01-18","2772","CASH","264609152","501 C 3",NA,"3101 W NORTH SHORE AVE","CHICAGO","IL","60645","J-LIFE OUTREACH INC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931369349201208","237132119","SACRAMENTO TRADITIONAL JAZZ SOCIETY INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931369349201208_public.xml","BULK SALE OF ASSETS BY BANKRUPTCY TRUSTEE","2018-07-10","5000","COMPARABLE SALES",NA,NA,"HOT JAZZ JUBILEE INC","5150 FAIR OAKS BLVD STE 101-252","CARMICHAEL","CA","95608",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072","362883552","FAMILY SHELTER SERVICE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072_public.xml","CASH","2019-04-01","1599785","FMV","362167940","501(C)3","METROPOLITAN FAMILY SERVICES","ONE NORTH DEARBORN","CHICAGO","IL","60602",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072","362883552","FAMILY SHELTER SERVICE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072_public.xml","PLEDGE AND GRANT RECEIVABLES","2019-04-01","437095","FMV","362167940","501(C)3","METROPOLITAN FAMILY SERVICES","ONE NORTH DEARBORN","CHICAGO","IL","60602",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072","362883552","FAMILY SHELTER SERVICE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072_public.xml","INVESTMENTS","2019-04-01","122377","FMV","362167940","501(C)3","METROPOLITAN FAMILY SERVICES","ONE NORTH DEARBORN","CHICAGO","IL","60602",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072","362883552","FAMILY SHELTER SERVICE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072_public.xml","OTHER ASSETS","2019-04-01","28803","FMV","362167940","501(C)3","METROPOLITAN FAMILY SERVICES","ONE NORTH DEARBORN","CHICAGO","IL","60602",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072","362883552","FAMILY SHELTER SERVICE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072_public.xml","LAND","2019-04-01","1530974","FMV","362167940","501(C)3","METROPOLITAN FAMILY SERVICES","ONE NORTH DEARBORN","CHICAGO","IL","60602",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072","362883552","FAMILY SHELTER SERVICE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923109349303072_public.xml","BUILDINGS","2019-04-01","3519026","FMV","362167940","501(C)3","METROPOLITAN FAMILY SERVICES","ONE NORTH DEARBORN","CHICAGO","IL","60602",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304586","900593925","THE SUBSIDIARIES OF THE INSTITUTE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304586_public.xml","FIXED ASSETS","2018-10-31","13468752","BOOK VALUE","530196605","501(C)(3)",NA,"430 17TH ST NW","WASHINGTON","DC","20006","AMERICAN NATIONAL RED CROSS",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304586","900593925","THE SUBSIDIARIES OF THE INSTITUTE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349304586_public.xml","CLOSING COSTS","2018-10-31","28965","FIXED FEE","530196605","501(C)(3)",NA,"430 17TH ST NW","WASHINGTON","DC","20006","AMERICAN NATIONAL RED CROSS",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","ACCOUNTS RECEIVABLE","2019-07-01","12263","ACTUAL","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","BUILDING & IMPROVEMENT","2019-07-01","81967","NET BK VAL","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","FURNITURE & FIXTURES","2019-07-01","6215","NET BK VAL","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","MACHINERY & EQUIPMENT","2019-07-01","29546","NET BK VAL","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","INVESTMENTS","2019-07-01","30493","BOOK VALUE","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","FOOD INVENTORY","2019-07-01","58898","COST","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","CASH","2019-07-01","72563","COST","721208936","501(C)(3)",NA,NA,NA,NA,NA,"HABITAT FOR HUMANITY",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","CASH","2019-07-01","117120","COST","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104","581990111","FOODNET OF LAFAYETTE LOUISIANA","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349203104_public.xml","NET PREPAIDS & ACCRUAL","2019-07-01","3086","COST","720977497","501(C)(3)",NA,NA,NA,NA,NA,"CATHOLIC SERVICES OF ACADIANA",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301608","431090662","ST PATRICK APARTMENTS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031369349301608_public.xml","APARTMENT BUILDING AND ALL CONTENT","2019-04-17","8600000","APPRAISAL","521665967","501(C)3","NATIONAL FOUNDATION OF AFFORDABLE HOUSING SOLUTIONS INC","A DISTRICT OF COLUMBUS NONPROF","ROCKVILLE","MD","20852",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021959349301117","571083411","FOUNDATION FOR A GREATER GREENWOOD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021959349301117_public.xml","CASH AND INVESTMENTS","2018-09-24","2834524",NA,"474599149","501C3",NA,"PO BOX 49458","GREENWOOD","SC","29649","THE GREENWOOD PROMISE LLC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913249349300816","237291994","WINSTON COUNTY FARMERS FEDERATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913249349300816_public.xml","ORIGINAL BUILDING, WHICH WAS NOT DEPRECIATED OVER ITS USEFUL LIFE, WAS DEMOLISHED TO MAKE SPACE FOR NEW BUILDING AND PARKING LOT. ORIGINAL BUILDING PUT IN SERVICE 1969. CHARGE WAS TO MEMBER EQUITY.","2019-04-30","24364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020139349200202","222594015","LITTLE LEAGUE BASEBALL INC OF ALBANY","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020139349200202_public.xml","CASH TRANSFER","2019-09-13","8634","CASH VALUE","141708276","501C3",NA,"844 MADISON AVENUE","ALBANY","NY","12208","ALBANY POLICE ATHLETIC LEAGUE INC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349300621","942476170","DAVID E SMITH FAMILY FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349300621_public.xml","OLD FURNITURE & EQUIP - DISPOSED","2019-01-31","1","FMV",NA,NA,"SEE PART III",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020249349301007","275314539","CAMBRIDGE PREPARATORY ACADEMY DC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020249349301007_public.xml","COMPUTER EQUIPMENT, LEASEHOLD IMPROVEMENTS, EQUIPMENT, CLASSROOM FURNISHINGS","2019-06-29","933101","BOOK VALUE","742974642","501(C)(3)","KIPP DC PUBLIC CHARTER SCHOOLS","2600 VIRGINIA AVE NW SUITE","WASHINGTON","DC","20037",NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349201069","941347791","PLACER COUNTY FAIR ASSOCIATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941219349201069_public.xml","BLDGS REVERTED-LANDHO","2018-01-01","698541","BOOK VALUE","946000527","GOVERNMENT",NA,"175 FULWEILER AVENUE","AUBURN","CA","95603","COUNTY OF PLACER",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930539349300028","593393911","PARTNERSHIP FOR A HEALTHY COMMUNITYINC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930539349300028_public.xml","OPERATING EXPENSES","2018-12-31","117050","ACTUAL COST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911","541876370","SHORE LIFE CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911_public.xml","Land & Land Improvements","2018-02-01","80556","Net book value","000000000","LLC",NA,"4423 Pheasant Ridge Road Ste 301","Roanoke","VA","24014","Accomack Health Investors LLC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911","541876370","SHORE LIFE CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911_public.xml","Building","2018-02-01","1012234","Net book value","000000000","LLC",NA,"4423 Pheasant Ridge Road Ste 301","Roanoke","VA","24014","Accomack Health Investors LLC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911","541876370","SHORE LIFE CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911_public.xml","Furniture, Fixtures & Equipment","2018-02-01","414753","Net book value","000000000","LLC",NA,"4423 Pheasant Ridge Road Ste 301","Roanoke","VA","24014","Accomack Health Investors LLC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911","541876370","SHORE LIFE CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911_public.xml","Resident Trust Fund","2018-02-01","14802","Book value","000000000","LLC",NA,"4423 Pheasant Ridge Road Ste 301","Roanoke","VA","24014","Accomack Health Investors LLC",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911","541876370","SHORE LIFE CARE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349308911_public.xml","Transaction Expenses","2018-02-01","3375","Percentage of sale","000000000","Governmental unit",NA,"23296 Courthouse Avenue","Accomac","VA","23301","Accomack County",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711","560509400","ANC Highlands-Cashiers Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711_public.xml","Cash","2019-02-01","16366","BOOK VALUE","384091276","LLLP",NA,"PO Box 570","Nashville","TN","37202","MH MASTER HOLDINGS LLLP",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711","560509400","ANC Highlands-Cashiers Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711_public.xml","Accounts Receivable","2019-02-01","3000502","SALE VALUATION","384091276","LLLP",NA,"PO Box 570","Nashville","TN","37202","MH MASTER HOLDINGS LLLP",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711","560509400","ANC Highlands-Cashiers Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711_public.xml","Inventory","2019-02-01","652457","SALE VALUATION","384091276","LLLP",NA,"PO Box","Nashville","TN","37202","MH MASTER HOLDINGS LLLP",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711","560509400","ANC Highlands-Cashiers Hospital Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012349349300711_public.xml","Property Plant and Equipment","2019-02-01","18377920","SALE VALUATION","384091276","LLLP",NA,"PO Box 570","Nashville","TN","37202","MH MASTER HOLDINGS LLLP",NA,NA,NA
